OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-3445,2022-016D,2022-05-16T22:00:00.999936,15.08818785,.00019,53.2203,101.5116,51.3213,347.6547,0,U,51717,999,130,.15206E-2,.23981E-3,0
STARLINK-3546,2022-016E,2022-05-17T06:00:00.999648,15.08823021,.0002015,53.2135,100.0231,43.1272,87.4273,0,U,51718,999,1427,.14178E-2,.22338E-3,0
STARLINK-3540,2022-016F,2022-05-17T06:00:00.999648,15.08822933,.0002139,53.2191,100.0145,49.9936,40.5779,0,U,51719,999,1428,.14539E-2,.22916E-3,0
STARLINK-3526,2022-016G,2022-05-17T06:00:00.999648,15.08817805,.0002283,53.2146,100.0247,44.1067,106.4676,0,U,51720,999,1427,.10691E-2,.16758E-3,0
STARLINK-3524,2022-016H,2022-05-17T06:00:00.999648,15.08819827,.0002212,53.2181,100.0123,47.7377,62.8320,0,U,51721,999,1434,.14485E-2,.22828E-3,0
STARLINK-3535,2022-016J,2022-05-17T06:00:00.999648,15.08817852,.0002139,53.2138,100.0222,50.4757,140.1129,0,U,51722,999,1427,.17535E-2,.27713E-3,0
STARLINK-3531,2022-016K,2022-05-16T22:00:00.999936,15.76067377,.0008538,53.2231,80.5423,274.5828,133.8685,0,U,51723,999,1456,.40655E-3,.64595E-3,0
STARLINK-3529,2022-016L,2022-05-17T06:00:00.999648,15.08813638,.0001823,53.2142,100.0225,53.8475,176.7611,0,U,51724,999,1427,.13061E-2,.20545E-3,0
STARLINK-3522,2022-016M,2022-05-17T06:00:00.999648,15.08827239,.0001809,53.2151,100.0246,44.6236,125.9854,0,U,51725,999,1434,.16634E-2,.26275E-3,0
STARLINK-3527,2022-016N,2022-05-16T22:00:00.999936,15.10897794,.0001681,53.2176,91.5217,43.1450,305.6973,0,U,51726,999,1436,-.4602E-1,-.721512E-2,0
STARLINK-3532,2022-016P,2022-05-16T22:00:00.999936,15.08834250,.0001903,53.2149,101.5179,52.1207,146.8718,0,U,51727,999,1422,.11312E-2,.17758E-3,0
STARLINK-3448,2022-016Q,2022-05-16T22:00:00.999936,15.11153089,.0001746,53.2177,91.5218,39.5572,347.9706,0,U,51728,999,1444,-.45668E-1,-.721136E-2,0
STARLINK-3523,2022-016R,2022-05-16T22:00:00.999936,15.10770060,.0001634,53.2176,91.5215,46.5626,282.8794,0,U,51729,999,1443,-.46189E-1,-.721582E-2,0
STARLINK-3530,2022-016S,2022-05-16T22:00:00.999936,15.11408373,.0001741,53.2176,91.5215,40.5124,25.5474,0,U,51730,999,1437,-.45318E-1,-.72075E-2,0
STARLINK-3514,2022-016T,2022-05-16T22:00:00.999936,15.11025445,.0001814,53.2177,91.5218,37.3085,330.8957,0,U,51731,999,1441,-.45843E-1,-.721324E-2,0
STARLINK-3518,2022-016U,2022-05-16T22:00:00.999936,15.11536138,.0001951,53.2176,91.5212,34.5206,50.7476,0,U,51732,999,1444,-.45154E-1,-.720733E-2,0
STARLINK-3525,2022-016V,2022-05-16T22:00:00.999936,15.11280716,.0001968,53.2176,91.5217,32.5018,14.3112,0,U,51733,999,1437,-.45491E-1,-.720942E-2,0
STARLINK-3450,2022-016W,2022-05-17T06:00:00.999648,15.08893692,.0001768,53.2174,90.0199,44.7816,120.6103,0,U,51734,999,1446,-.56895E-2,-.89842E-3,0
STARLINK-3517,2022-016X,2022-05-16T22:00:00.999936,15.11663984,.0001918,53.2176,91.5208,37.5461,66.8920,0,U,51735,999,1442,-.44997E-1,-.720789E-2,0
STARLINK-3447,2022-016Y,2022-05-16T22:00:00.999936,15.09799413,.0001833,53.2175,91.5179,46.5732,146.1695,0,U,51736,999,1443,-.4746E-1,-.721752E-2,0
STARLINK-3509,2022-016Z,2022-05-17T06:00:00.999648,15.08842204,.0001921,53.2175,90.0197,39.1763,106.2415,0,U,51737,999,1441,-.60581E-3,-.9917E-4,0
STARLINK-3515,2022-016AA,2022-05-17T06:00:00.999648,15.09541490,.0001842,53.2173,90.0213,45.3056,199.5283,0,U,51738,999,1446,-.47349E-1,-.715408E-2,0
STARLINK-3516,2022-016AB,2022-05-17T06:00:00.999648,15.09020072,.0001742,53.2174,90.0202,46.9463,138.3737,0,U,51739,999,1447,-.17235E-1,-.265922E-2,0
STARLINK-3500,2022-016AC,2022-05-17T06:00:00.999648,15.09795675,.0001564,53.2174,90.0221,57.7933,226.5481,0,U,51740,999,1441,-.47378E-1,-.720492E-2,0
STARLINK-3520,2022-016AD,2022-05-16T22:00:00.999936,15.09927160,.0001879,53.2174,91.5186,44.4467,167.9878,0,U,51741,999,1441,-.4727E-1,-.721437E-2,0
STARLINK-3521,2022-016AE,2022-05-17T06:00:00.999648,15.09923577,.0001594,53.2175,90.0225,52.6739,251.3605,0,U,51742,999,1448,-.47215E-1,-.720558E-2,0
STARLINK-3512,2022-016AF,2022-05-16T22:00:00.999936,15.44386673,.000158,53.2176,84.5945,42.1041,58.1956,0,U,51743,999,1453,-.16572E-1,-.719205E-2,0
STARLINK-3452,2022-016AG,2022-05-16T22:00:00.999936,15.10655791,.0001689,53.2176,91.5209,44.2446,280.5013,0,U,51744,999,1436,-.46337E-1,-.721603E-2,0
STARLINK-3449,2022-016AH,2022-05-16T22:00:00.999936,15.10178871,.0001793,53.2174,91.5196,45.7462,205.9701,0,U,51745,999,1443,-.46966E-1,-.721778E-2,0
STARLINK-3502,2022-016AJ,2022-05-16T22:00:00.999936,15.44559446,.0001391,53.2177,84.6023,53.4480,52.3648,0,U,51746,999,1451,-.16479E-1,-.719366E-2,0
STARLINK-3446,2022-016AK,2022-05-16T22:00:00.999936,15.10562335,.000156,53.2175,91.5207,53.0220,257.3131,0,U,51747,999,1443,-.46462E-1,-.721655E-2,0
STARLINK-3501,2022-016AL,2022-05-16T22:00:00.999936,15.44955233,.0001478,53.2177,84.6263,48.7765,63.5580,0,U,51748,999,1446,-.16252E-1,-.719179E-2,0
STARLINK-3451,2022-016AM,2022-05-17T06:00:00.999648,15.08853187,.0001828,53.2174,90.0197,43.7404,116.4721,0,U,51749,999,1446,-.17171E-2,-.27522E-3,0
STARLINK-3505,2022-016AN,2022-05-16T22:00:00.999936,15.45351153,.0001355,53.2176,84.6500,58.2475,60.2398,0,U,51750,999,1451,-.16033E-1,-.719192E-2,0
STARLINK-3506,2022-016AP,2022-05-16T22:00:00.999936,15.44757373,.0001358,53.2176,84.6142,55.6855,53.4343,0,U,51751,999,1451,-.16366E-1,-.719296E-2,0
STARLINK-3511,2022-016AQ,2022-05-16T22:00:00.999936,15.45549027,.0001509,53.2176,84.6618,48.2879,73.1376,0,U,51752,999,1451,-.15921E-1,-.719087E-2,0
STARLINK-3507,2022-016AR,2022-05-16T22:00:00.999936,15.45153204,.0001372,53.2177,84.6381,56.3241,59.1330,0,U,51753,999,1446,-.16143E-1,-.719212E-2,0
STARLINK-3457,2022-016AS,2022-05-16T22:00:00.999936,15.45891101,.0001444,53.2177,84.6817,53.2121,73.3101,0,U,51754,999,1451,-.15734E-1,-.719073E-2,0
STARLINK-3460,2022-016AT,2022-05-16T22:00:00.999936,15.45746967,.0001399,53.2176,84.6734,56.6397,67.6318,0,U,51755,999,1451,-.15812E-1,-.719043E-2,0
STARLINK-3513,2022-016AU,2022-05-16T22:00:00.999936,15.47384456,.0001551,53.2177,84.7749,47.4031,91.4210,0,U,51756,999,1446,-.14938E-1,-.719072E-2,0
STARLINK-3459,2022-016AV,2022-05-16T22:00:00.999936,15.47582372,.0001664,53.2177,84.7859,42.6681,98.1471,0,U,51757,999,1451,-.14834E-1,-.719045E-2,0
STARLINK-3458,2022-016AW,2022-05-16T22:00:00.999936,15.47726543,.0001641,53.2177,84.7939,42.5240,99.9196,0,U,51758,999,1453,-.14761E-1,-.719116E-2,0
STARLINK-3456,2022-016AX,2022-05-16T22:00:00.999936,15.47771462,.0001358,53.2177,84.7954,62.2231,81.3159,0,U,51759,999,130,-.14741E-1,-.719217E-2,0
STARLINK-3622,2022-017A,2022-05-16T22:00:00.999936,15.23312257,.0001652,53.2175,112.0668,42.1287,34.9239,0,U,51768,999,1378,-.32218E-1,-.722259E-2,0
STARLINK-3621,2022-017B,2022-05-16T22:00:00.999936,15.23708732,.0001573,53.2175,112.0780,49.2491,54.1280,0,U,51769,999,1378,-.31881E-1,-.723148E-2,0
STARLINK-3612,2022-017C,2022-05-16T22:00:00.999936,15.23510407,.0001749,53.2175,112.0724,39.1703,51.0908,0,U,51770,999,1378,-.32043E-1,-.722588E-2,0
STARLINK-3614,2022-017D,2022-05-16T22:00:00.999936,15.23853005,.0001774,53.2175,112.0819,40.3752,72.7314,0,U,51771,999,1378,-.31752E-1,-.72335E-2,0
STARLINK-3623,2022-017E,2022-05-16T22:00:00.999936,15.24294162,.0001758,53.2175,112.0938,43.6814,98.8190,0,U,51772,999,130,-.31365E-1,-.723998E-2,0
STARLINK-3624,2022-017F,2022-05-16T22:00:00.999936,15.23897954,.0001697,53.2175,112.0829,43.7928,72.9276,0,U,51773,999,130,-.31721E-1,-.72359E-2,0
STARLINK-3629,2022-017G,2022-05-16T22:00:00.999936,15.24690322,.0001603,53.2174,112.1044,53.8943,114.0173,0,U,51774,999,130,-.31012E-1,-.724378E-2,0
STARLINK-3620,2022-017H,2022-05-16T22:00:00.999936,15.24096077,.0001672,53.2175,112.0883,45.8043,83.8521,0,U,51775,999,130,-.31545E-1,-.723839E-2,0
STARLINK-3608,2022-017J,2022-05-16T22:00:00.999936,15.24888360,.000172,53.2174,112.1096,47.2777,133.2012,0,U,51776,999,130,-.30834E-1,-.724531E-2,0
STARLINK-3625,2022-017K,2022-05-16T22:00:00.999936,15.24492322,.0001698,53.2175,112.0991,46.6965,108.5556,0,U,51777,999,130,-.31195E-1,-.724341E-2,0
STARLINK-3615,2022-017L,2022-05-16T22:00:00.999936,15.55348289,.0001098,53.2174,106.6828,86.4647,258.9944,0,U,51778,999,1387,-.11228E-1,-.7107E-2,0
STARLINK-3611,2022-017M,2022-05-16T22:00:00.999936,15.25086246,.0001775,53.2173,112.1147,44.8674,148.0868,0,U,51779,999,130,-.30644E-1,-.724392E-2,0
STARLINK-3617,2022-017N,2022-05-16T22:00:00.999936,15.25621764,.0001698,53.2173,112.1279,49.0022,177.9209,0,U,51780,999,130,-.3013E-1,-.723884E-2,0
STARLINK-3580,2022-017P,2022-05-16T22:00:00.999936,15.25284093,.0001721,53.2173,112.1198,48.2731,157.0642,0,U,51781,999,130,-.30454E-1,-.724217E-2,0
STARLINK-3616,2022-017Q,2022-05-16T22:00:00.999936,15.08838252,.0001961,53.2142,121.5186,57.7065,11.2902,0,U,51782,999,130,.49757E-3,.7639E-4,0
STARLINK-3628,2022-017R,2022-05-16T22:00:00.999936,15.25477753,.0001732,53.2173,112.1244,47.2308,170.5625,0,U,51783,999,130,-.30269E-1,-.724055E-2,0
STARLINK-3632,2022-017S,2022-05-17T06:00:00.999648,15.08858845,.0002216,53.2138,120.0246,42.6390,57.9470,0,U,51784,999,1371,-.30723E-2,-.48879E-3,0
STARLINK-3646,2022-017T,2022-05-17T06:00:00.999648,15.25155994,.0001846,53.2173,110.5965,42.0988,219.7533,0,U,51785,999,1389,-.30543E-1,-.723591E-2,0
STARLINK-3638,2022-017U,2022-05-16T22:00:00.999936,15.08833822,.0002189,53.2141,121.5186,48.3997,80.5459,0,U,51786,999,1370,.21923E-2,.3477E-3,0
STARLINK-3619,2022-017V,2022-05-16T22:00:00.999936,15.08842287,.0002198,53.2136,121.5190,53.2131,355.7506,0,U,51787,999,1365,.59153E-3,.9139E-4,0
STARLINK-3641,2022-017W,2022-05-17T06:00:00.999648,15.08830713,.0002111,53.2172,120.0117,45.0597,155.5174,0,U,51788,999,1370,.50964E-4,.523E-5,0
STARLINK-3639,2022-017X,2022-05-16T22:00:00.999936,15.08814212,.000211,53.2146,121.5184,57.1911,51.7747,0,U,51789,999,130,.22718E-2,.36028E-3,0
STARLINK-3631,2022-017Y,2022-05-16T22:00:00.999936,15.08845056,.000181,53.2178,121.5063,51.9859,157.0047,0,U,51790,999,1370,-.90759E-3,-.14706E-3,0
STARLINK-3602,2022-017Z,2022-05-16T22:00:00.999936,15.08843023,.0002286,53.2146,121.5095,56.2972,92.5849,0,U,51791,999,130,.21387E-2,.33917E-3,0
STARLINK-3626,2022-017AA,2022-05-16T22:00:00.999936,15.08814822,.0002038,53.2205,121.5080,55.4125,193.5942,0,U,51792,999,130,.1655E-2,.26132E-3,0
STARLINK-3633,2022-017AB,2022-05-17T06:00:00.999648,15.08824554,.000201,53.2157,120.0111,43.9975,136.5861,0,U,51793,999,1375,.68895E-4,.808E-5,0
STARLINK-3573,2022-017AC,2022-05-16T22:00:00.999936,15.08846234,.0002062,53.2189,121.5061,62.0293,226.9492,0,U,51794,999,130,-.71656E-3,-.11676E-3,0
STARLINK-3586,2022-017AD,2022-05-16T22:00:00.999936,15.08829612,.0001733,53.2184,121.5062,58.2679,210.6799,0,U,51795,999,130,.17644E-2,.27896E-3,0
STARLINK-3630,2022-017AE,2022-05-16T22:00:00.999936,15.08824634,.0002018,53.2150,121.5187,47.1380,301.8532,0,U,51796,999,130,.25185E-2,.40005E-3,0
STARLINK-3627,2022-017AF,2022-05-17T04:00:00.999936,15.08838596,.0001909,53.2189,120.3855,49.5086,98.1661,0,U,51797,999,1374,-.18733E-2,-.29977E-3,0
STARLINK-3634,2022-017AG,2022-05-17T04:00:00.999936,15.08853440,.0002199,53.2144,120.3979,48.6134,239.0720,0,U,51798,999,1374,-.2908E-2,-.46291E-3,0
STARLINK-3637,2022-017AH,2022-05-16T22:00:00.999936,15.08817711,.0001883,53.2185,121.5052,55.0421,253.9542,0,U,51799,999,130,.1983E-2,.31393E-3,0
STARLINK-3600,2022-017AJ,2022-05-17T04:00:00.999936,15.08848395,.0002284,53.2139,120.3972,54.4655,268.0166,0,U,51800,999,1374,-.1201E-2,-.19356E-3,0
STARLINK-3592,2022-017AK,2022-05-16T22:00:00.999936,15.08841309,.0002036,53.2130,121.5210,41.8051,287.1736,0,U,51801,999,130,-.31116E-3,-.5237E-4,0
STARLINK-3557,2022-017AL,2022-05-16T22:00:00.999936,15.08839906,.0002023,53.2186,121.5065,52.5920,171.1250,0,U,51802,999,130,.20837E-2,.3303E-3,0
STARLINK-3544,2022-017AM,2022-05-17T04:00:00.999936,15.08855941,.00021,53.2150,120.3972,47.1901,260.4797,0,U,51803,999,1369,-.29414E-2,-.46818E-3,0
STARLINK-3601,2022-017AN,2022-05-16T22:00:00.999936,15.55400580,.0001271,53.2174,107.1428,84.1714,118.8125,0,U,51804,999,130,-.11245E-1,-.712984E-2,0
STARLINK-3605,2022-017AP,2022-05-16T22:00:00.999936,15.55412420,.0001314,53.2174,106.9606,75.7095,116.7426,0,U,51805,999,130,-.11236E-1,-.712756E-2,0
STARLINK-3581,2022-017AQ,2022-05-16T22:00:00.999936,15.26167209,.0001667,53.2173,112.1358,47.4465,222.7582,0,U,51806,999,130,-.29597E-1,-.72299E-2,0
STARLINK-3606,2022-017AR,2022-05-16T22:00:00.999936,15.25775862,.0001805,53.2173,112.1266,42.5653,203.4361,0,U,51807,999,130,-.29972E-1,-.723496E-2,0
STARLINK-3609,2022-017AS,2022-05-16T22:00:00.999936,15.26562717,.000165,53.2174,112.1451,44.9891,248.8821,0,U,51808,999,130,-.29218E-1,-.722403E-2,0
STARLINK-3607,2022-017AT,2022-05-16T22:00:00.999936,15.25973698,.0001698,53.2173,112.1314,46.6761,211.3870,0,U,51809,999,130,-.29787E-1,-.723351E-2,0
STARLINK-3613,2022-017AU,2022-05-16T22:00:00.999936,15.55392892,.0001302,53.2174,107.0598,77.7630,119.5517,0,U,51810,999,130,-.11245E-1,-.712803E-2,0
STARLINK-3569,2022-017AV,2022-05-16T22:00:00.999936,15.26364979,.0001722,53.2174,112.1405,43.3727,238.7114,0,U,51811,999,130,-.29408E-1,-.722728E-2,0
STARLINK-3610,2022-017AW,2022-05-16T22:00:00.999936,15.55397575,.0001326,53.2174,107.0948,71.9931,126.1363,0,U,51812,999,130,-.11242E-1,-.712747E-2,0
STARLINK-3552,2022-017AX,2022-05-16T22:00:00.999936,15.55387275,.0001299,53.2174,106.9605,77.7716,118.7297,0,U,51813,999,130,-.11247E-1,-.712782E-2,0
STARLINK-3599,2022-017AY,2022-05-16T22:00:00.999936,15.55406334,.0001298,53.2174,107.1138,77.8519,121.9078,0,U,51814,999,130,-.11239E-1,-.71278E-2,0
STARLINK-3604,2022-017AZ,2022-05-16T22:00:00.999936,15.55402025,.0001291,53.2174,107.1042,78.8936,120.0510,0,U,51815,999,130,-.11242E-1,-.712848E-2,0
STARLINK-3603,2022-017BA,2022-05-16T22:00:00.999936,15.55410699,.0001298,53.2174,107.1234,80.5164,120.0583,0,U,51816,999,130,-.11237E-1,-.712769E-2,0
STARLINK-3596,2022-017BB,2022-05-17T01:38:33.539136,15.76699241,.0008441,53.2154,101.1458,280.8515,79.1557,0,U,51817,999,1395,-.42724E-5,-.1368E-4,0
STARLINK-3542,2022-022A,2022-05-17T06:00:00.999648,15.08839599,.0002347,53.2131,150.0260,41.5246,114.0414,0,U,51852,999,1280,-.14324E-2,-.23013E-3,0
STARLINK-3539,2022-022B,2022-05-16T22:00:00.999936,15.08845619,.0002053,53.2130,151.5214,46.7100,77.2499,0,U,51853,999,1269,-.3366E-3,-.5642E-4,0
STARLINK-3541,2022-022C,2022-05-16T22:00:00.999936,15.08816169,.0002075,53.2130,151.5182,37.7868,126.2035,0,U,51854,999,1275,.26419E-2,.41982E-3,0
STARLINK-3545,2022-022D,2022-05-16T22:00:00.999936,15.08807267,.0001845,53.2124,151.5185,51.4246,152.5716,0,U,51855,999,130,.26559E-2,.42196E-3,0
STARLINK-3568,2022-022E,2022-05-17T06:00:00.999648,15.08849089,.0001857,53.2139,150.0241,38.7852,156.8025,0,U,51856,999,1283,-.34583E-2,-.54922E-3,0
STARLINK-3571,2022-022F,2022-05-17T06:00:00.999648,15.08834257,.0001633,53.2128,150.0235,62.0145,193.5471,0,U,51857,999,1280,-.12668E-2,-.2039E-3,0
STARLINK-3563,2022-022G,2022-05-16T22:00:00.999936,15.08810042,.0001716,53.2130,151.5183,55.9641,168.0049,0,U,51858,999,1275,.27292E-2,.43379E-3,0
STARLINK-3560,2022-022H,2022-05-17T06:00:00.999648,15.27972839,.0001914,53.2173,140.9523,33.3579,45.8399,0,U,51859,999,1293,-.28133E-1,-.725989E-2,0
STARLINK-3559,2022-022J,2022-05-17T06:00:00.999648,15.30092421,.0001634,53.2174,140.9556,46.3166,252.0953,0,U,51860,999,1288,-.26264E-1,-.715497E-2,0
STARLINK-3562,2022-022K,2022-05-16T22:00:00.999936,15.28736929,.0001607,53.2173,142.4956,40.5955,31.8225,0,U,51861,999,1282,-.27395E-1,-.723869E-2,0
STARLINK-3508,2022-022L,2022-05-17T06:00:00.999648,15.30220567,.0001959,53.2174,140.9546,32.3528,279.6475,0,U,51862,999,1293,-.26177E-1,-.715986E-2,0
STARLINK-3555,2022-022M,2022-05-16T22:00:00.999936,15.28993372,.0001689,53.2173,142.4960,39.3912,60.9789,0,U,51863,999,1283,-.27235E-1,-.716969E-2,0
STARLINK-3548,2022-022N,2022-05-16T22:00:00.999936,15.28608626,.0001601,53.2173,142.4952,39.4787,18.9056,0,U,51864,999,1287,-.27468E-1,-.722993E-2,0
STARLINK-3503,2022-022P,2022-05-16T22:00:00.999936,15.29249629,.0001669,53.2172,142.4960,43.3264,84.8424,0,U,51865,999,1283,-.27062E-1,-.717998E-2,0
STARLINK-3553,2022-022Q,2022-05-16T22:00:00.999936,15.28865106,.0001692,53.2173,142.4957,38.4838,47.9294,0,U,51866,999,1283,-.27311E-1,-.716191E-2,0
STARLINK-3590,2022-022R,2022-05-16T22:00:00.999936,15.29377719,.0001739,53.2172,142.4959,41.3035,100.7070,0,U,51867,999,1283,-.26973E-1,-.718454E-2,0
STARLINK-3578,2022-022S,2022-05-16T22:00:00.999936,15.29121571,.0001703,53.2172,142.4960,40.0931,74.1955,0,U,51868,999,1283,-.27153E-1,-.7176E-2,0
STARLINK-3588,2022-022T,2022-05-16T22:00:00.999936,15.29761327,.0001817,53.2171,142.4949,41.1359,142.1697,0,U,51869,999,1283,-.26663E-1,-.718691E-2,0
STARLINK-3591,2022-022U,2022-05-16T22:00:00.999936,15.29505765,.0001688,53.2171,142.4956,43.6517,112.1621,0,U,51870,999,1288,-.26883E-1,-.718863E-2,0
STARLINK-3567,2022-022V,2022-05-16T22:00:00.999936,15.29889077,.000171,53.2171,142.4944,45.6373,151.3566,0,U,51871,999,1288,-.26554E-1,-.718592E-2,0
STARLINK-3554,2022-022W,2022-05-16T22:00:00.999936,15.29633612,.0001807,53.2171,142.4953,39.8223,129.7566,0,U,51872,999,1283,-.26778E-1,-.718915E-2,0
STARLINK-3582,2022-022X,2022-05-17T06:00:00.999648,15.29760490,.0002201,53.2174,140.9501,27.8877,246.9755,0,U,51873,999,1288,-.26506E-1,-.714817E-2,0
STARLINK-3574,2022-022Y,2022-05-16T22:00:00.999936,15.30016684,.0001858,53.2171,142.4938,39.6663,170.9776,0,U,51874,999,1282,-.26432E-1,-.71819E-2,0
STARLINK-3585,2022-022Z,2022-05-17T06:00:00.999648,15.29982322,.0001694,53.2174,140.9486,43.4049,255.3051,0,U,51875,999,1288,-.26355E-1,-.715527E-2,0
STARLINK-3583,2022-022AA,2022-05-17T06:00:00.999648,15.29632559,.0001972,53.2173,140.9508,36.2577,224.8792,0,U,51876,999,1288,-.26606E-1,-.714648E-2,0
STARLINK-3556,2022-022AB,2022-05-16T22:00:00.999936,15.54251075,.0001486,53.2172,137.1326,49.0755,210.0330,0,U,51877,999,1290,-.11721E-1,-.712355E-2,0
STARLINK-3575,2022-022AC,2022-05-17T06:00:00.999648,15.29888675,.0001905,53.2174,140.9493,35.8934,252.6577,0,U,51878,999,1288,-.26421E-1,-.715284E-2,0
STARLINK-3572,2022-022AD,2022-05-16T22:00:00.999936,15.54259734,.0001412,53.2172,137.1531,53.6539,207.1075,0,U,51879,999,1290,-.11714E-1,-.712159E-2,0
STARLINK-3566,2022-022AE,2022-05-16T22:00:00.999936,15.29301329,.000175,53.2172,142.4917,40.2018,100.2986,0,U,51880,999,1283,-.27042E-1,-.718581E-2,0
STARLINK-3504,2022-022AF,2022-05-16T22:00:00.999936,15.54268452,.0001395,53.2172,137.1736,54.4321,207.9822,0,U,51881,999,1295,-.11711E-1,-.712198E-2,0
STARLINK-3570,2022-022AG,2022-05-16T22:00:00.999936,15.54255363,.0001384,53.2172,137.1427,57.1096,202.8254,0,U,51882,999,1295,-.11717E-1,-.712216E-2,0
STARLINK-3576,2022-022AH,2022-05-16T22:00:00.999936,15.54277034,.0001347,53.2172,137.1910,59.1725,204.8944,0,U,51883,999,1290,-.11704E-1,-.712006E-2,0
STARLINK-3577,2022-022AJ,2022-05-16T22:00:00.999936,15.54264069,.000138,53.2172,137.1632,55.7374,205.8504,0,U,51884,999,1298,-.11712E-1,-.712146E-2,0
STARLINK-3584,2022-022AK,2022-05-16T22:00:00.999936,15.54285658,.000139,53.2172,137.2026,55.0235,210.6960,0,U,51885,999,1290,-.11701E-1,-.712053E-2,0
STARLINK-3565,2022-022AL,2022-05-16T22:00:00.999936,15.54272775,.0001357,53.2172,137.1837,57.6114,205.6291,0,U,51886,999,1290,-.11708E-1,-.712128E-2,0
STARLINK-3551,2022-022AM,2022-05-16T22:00:00.999936,15.54290043,.0001448,53.2173,137.2129,50.2313,216.3143,0,U,51887,999,1290,-.117E-1,-.712113E-2,0
STARLINK-3536,2022-022AN,2022-05-16T22:00:00.999936,15.54281330,.000138,53.2173,137.1923,55.3606,209.5326,0,U,51888,999,1290,-.11704E-1,-.712115E-2,0
STARLINK-3547,2022-022AP,2022-05-16T22:00:00.999936,15.54303084,.0001389,53.2173,137.2436,54.5914,214.4323,0,U,51889,999,1290,-.11692E-1,-.711969E-2,0
STARLINK-3519,2022-022AQ,2022-05-16T22:00:00.999936,15.54294360,.0001411,53.2173,137.2229,53.9384,213.4332,0,U,51890,999,1290,-.11696E-1,-.711987E-2,0
STARLINK-3549,2022-022AR,2022-05-16T22:00:00.999936,15.54307424,.0001438,53.2173,137.2538,50.8396,219.0102,0,U,51891,999,1295,-.1169E-1,-.711971E-2,0
STARLINK-3587,2022-022AS,2022-05-16T22:00:00.999936,15.54298675,.0001341,53.2173,137.2332,58.5079,209.6899,0,U,51892,999,1290,-.11692E-1,-.711855E-2,0
STARLINK-3579,2022-022AT,2022-05-16T22:00:00.999936,15.54316080,.0001307,53.2173,137.2742,62.0257,209.4760,0,U,51893,999,1296,-.11684E-1,-.71182E-2,0
STARLINK-3595,2022-022AU,2022-05-16T22:00:00.999936,15.54311733,.0001395,53.2173,137.2638,54.6916,215.9841,0,U,51894,999,1296,-.11686E-1,-.711843E-2,0
STARLINK-3594,2022-022AV,2022-05-16T22:00:00.999936,15.54324663,.0001377,53.2173,137.2827,54.5773,218.5762,0,U,51895,999,1290,-.11681E-1,-.711871E-2,0
STARLINK-3593,2022-022AW,2022-05-16T22:00:00.999936,15.54320444,.0001392,53.2173,137.2811,53.4110,218.9165,0,U,51896,999,1295,-.11683E-1,-.711884E-2,0
STARLINK-3598,2022-022AX,2022-05-16T22:00:00.999936,15.54329003,.0001355,53.2173,137.2928,56.7954,217.1839,0,U,51897,999,1290,-.11678E-1,-.711804E-2,0
STARLINK-3597,2022-022AY,2022-05-16T22:00:00.999936,15.54333261,.000128,53.2173,137.3028,65.7161,209.0889,0,U,51898,999,1295,-.11673E-1,-.711614E-2,0
STARLINK-3700,2022-025A,2022-05-16T22:00:00.999936,15.41431504,.0001817,53.2171,164.1073,36.9198,140.5082,0,U,51956,999,1199,-.18247E-1,-.716749E-2,0
STARLINK-3694,2022-025B,2022-05-16T22:00:00.999936,15.42421235,.000185,53.2172,164.1618,36.6427,163.6849,0,U,51957,999,130,-.17648E-1,-.716687E-2,0
STARLINK-3692,2022-025C,2022-05-16T22:00:00.999936,15.41629512,.0001765,53.2171,164.1183,38.9387,143.2536,0,U,51958,999,1199,-.18129E-1,-.716842E-2,0
STARLINK-3704,2022-025D,2022-05-16T22:00:00.999936,15.42223400,.0001868,53.2172,164.1510,35.8552,160.0768,0,U,51959,999,1199,-.17771E-1,-.716873E-2,0
STARLINK-3691,2022-025E,2022-05-16T22:00:00.999936,15.42619194,.000191,53.2173,164.1729,35.1696,169.4613,0,U,51960,999,130,-.1753E-1,-.716679E-2,0
STARLINK-3689,2022-025F,2022-05-16T22:00:00.999936,15.41827439,.0001785,53.2172,164.1292,38.8017,148.0627,0,U,51961,999,130,-.18006E-1,-.716737E-2,0
STARLINK-3697,2022-025G,2022-05-16T22:00:00.999936,15.42961286,.0001762,53.2173,164.1912,39.8664,172.2207,0,U,51962,999,1201,-.17329E-1,-.716681E-2,0
STARLINK-3675,2022-025H,2022-05-16T22:00:00.999936,15.42025396,.0001852,53.2172,164.1402,35.7860,155.6583,0,U,51963,999,130,-.17888E-1,-.716801E-2,0
STARLINK-3690,2022-025J,2022-05-16T22:00:00.999936,15.43401934,.0001661,53.2173,164.2140,43.7494,177.9058,0,U,51964,999,1199,-.17071E-1,-.716628E-2,0
STARLINK-3696,2022-025K,2022-05-16T22:00:00.999936,15.42817119,.0001829,53.2173,164.1835,37.4087,171.4335,0,U,51965,999,1199,-.17413E-1,-.716662E-2,0
